Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,,
2024-11-04 00:00:00+00:00,2397.0263671875,2397.0263671875,2488.350341796875,2359.578125,2456.09521484375,17110200696
2024-11-05 00:00:00+00:00,2422.650634765625,2422.650634765625,2478.618896484375,2380.601318359375,2397.036376953125,17894057485
2024-11-06 00:00:00+00:00,2724.169189453125,2724.169189453125,2743.964111328125,2421.81298828125,2422.539306640625,41887574364
2024-11-08 00:00:00+00:00,2945.7392578125,2945.7392578125,2945.7392578125,2896.075927734375,2896.075927734375,35658002432
