Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,,
2024-11-04 00:40:00+00:00,2435.847900390625,2435.847900390625,2435.847900390625,2435.847900390625,2435.847900390625,12384256
2024-11-04 00:41:00+00:00,2438.408935546875,2438.408935546875,2438.408935546875,2438.408935546875,2438.408935546875,13071360
2024-11-04 00:42:00+00:00,2438.7470703125,2438.7470703125,2438.7470703125,2438.7470703125,2438.7470703125,4556800
2024-11-04 00:43:00+00:00,2438.20263671875,2438.20263671875,2438.20263671875,2438.20263671875,2438.20263671875,25600
2024-11-04 00:45:00+00:00,2438.18896484375,2438.18896484375,2438.18896484375,2438.18896484375,2438.18896484375,23135232
2024-11-04 00:46:00+00:00,2441.442138671875,2441.442138671875,2441.442138671875,2441.442138671875,2441.442138671875,0
2024-11-04 00:47:00+00:00,2440.375732421875,2440.375732421875,2440.375732421875,2440.375732421875,2440.375732421875,0
2024-11-04 00:49:00+00:00,2437.88525390625,2437.88525390625,2437.88525390625,2437.88525390625,2437.88525390625,6311936
2024-11-04 00:50:00+00:00,2437.6484375,2437.6484375,2437.6484375,2437.6484375,2437.6484375,14987264
2024-11-04 00:52:00+00:00,2443.002685546875,2443.002685546875,2443.002685546875,2443.002685546875,2443.002685546875,12288
2024-11-04 00:53:00+00:00,2445.053466796875,2445.053466796875,2445.053466796875,2445.053466796875,2445.053466796875,12687360
2024-11-04 00:54:00+00:00,2444.600830078125,2444.600830078125,2444.600830078125,2444.600830078125,2444.600830078125,5089280
2024-11-04 00:55:00+00:00,2445.138671875,2445.138671875,2445.138671875,2445.138671875,2445.138671875,4375552
2024-11-04 00:56:00+00:00,2450.248046875,2450.248046875,2450.248046875,2450.248046875,2450.248046875,0
2024-11-04 00:57:00+00:00,2449.522216796875,2449.522216796875,2449.522216796875,2449.522216796875,2449.522216796875,40187904
2024-11-04 00:58:00+00:00,2448.09619140625,2448.09619140625,2448.09619140625,2448.09619140625,2448.09619140625,7040000
2024-11-04 01:00:00+00:00,2449.311767578125,2449.311767578125,2449.311767578125,2449.311767578125,2449.311767578125,43197440
2024-11-04 01:02:00+00:00,2451.83837890625,2451.83837890625,2451.83837890625,2451.83837890625,2451.83837890625,0
2024-11-04 01:04:00+00:00,2452.533203125,2452.533203125,2452.533203125,2452.533203125,2452.533203125,684032
2024-11-04 01:05:00+00:00,2450.24755859375,2450.24755859375,2450.24755859375,2450.24755859375,2450.24755859375,7031808
2024-11-04 01:06:00+00:00,2445.117919921875,2445.117919921875,2445.117919921875,2445.117919921875,2445.117919921875,5970944
2024-11-04 01:07:00+00:00,2448.291259765625,2448.291259765625,2448.291259765625,2448.291259765625,2448.291259765625,382976
2024-11-04 01:08:00+00:00,2448.081298828125,2448.081298828125,2448.081298828125,2448.081298828125,2448.081298828125,7753728
2024-11-04 01:10:00+00:00,2447.72998046875,2447.72998046875,2447.72998046875,2447.72998046875,2447.72998046875,4144128
2024-11-04 01:12:00+00:00,2451.052734375,2451.052734375,2451.052734375,2451.052734375,2451.052734375,6381568
2024-11-04 01:14:00+00:00,2452.086181640625,2452.086181640625,2452.086181640625,2452.086181640625,2452.086181640625,6998016
2024-11-04 01:16:00+00:00,2451.824462890625,2451.824462890625,2451.824462890625,2451.824462890625,2451.824462890625,9263104
2024-11-04 01:17:00+00:00,2451.456298828125,2451.456298828125,2451.456298828125,2451.456298828125,2451.456298828125,21359616
2024-11-04 01:18:00+00:00,2455.68603515625,2455.68603515625,2455.68603515625,2455.68603515625,2455.68603515625,323584
2024-11-04 01:19:00+00:00,2454.969970703125,2454.969970703125,2454.969970703125,2454.969970703125,2454.969970703125,4259840
2024-11-04 01:20:00+00:00,2457.148681640625,2457.148681640625,2457.148681640625,2457.148681640625,2457.148681640625,0
2024-11-04 01:22:00+00:00,2468.86328125,2468.86328125,2468.86328125,2468.86328125,2468.86328125,14504960
2024-11-04 01:23:00+00:00,2471.18359375,2471.18359375,2471.18359375,2471.18359375,2471.18359375,24505344
2024-11-04 01:24:00+00:00,2469.75146484375,2469.75146484375,2469.75146484375,2469.75146484375,2469.75146484375,7372800
2024-11-04 01:26:00+00:00,2462.568603515625,2462.568603515625,2462.568603515625,2462.568603515625,2462.568603515625,41241600
2024-11-04 01:28:00+00:00,2463.74462890625,2463.74462890625,2463.74462890625,2463.74462890625,2463.74462890625,2339840
2024-11-04 01:29:00+00:00,2462.854736328125,2462.854736328125,2462.854736328125,2462.854736328125,2462.854736328125,45012992
2024-11-04 01:31:00+00:00,2465.186279296875,2465.186279296875,2465.186279296875,2465.186279296875,2465.186279296875,9090048
2024-11-04 01:32:00+00:00,2466.58251953125,2466.58251953125,2466.58251953125,2466.58251953125,2466.58251953125,33451008
2024-11-04 01:34:00+00:00,2465.802001953125,2465.802001953125,2465.802001953125,2465.802001953125,2465.802001953125,7633920
2024-11-04 01:36:00+00:00,2461.437255859375,2461.437255859375,2461.437255859375,2461.437255859375,2461.437255859375,28447744
2024-11-04 01:38:00+00:00,2458.21533203125,2458.21533203125,2458.21533203125,2458.21533203125,2458.21533203125,8772608
2024-11-04 01:40:00+00:00,2457.31884765625,2457.31884765625,2457.31884765625,2457.31884765625,2457.31884765625,2430976
2024-11-04 01:41:00+00:00,2459.745361328125,2459.745361328125,2459.745361328125,2459.745361328125,2459.745361328125,27822080
2024-11-04 01:42:00+00:00,2459.714111328125,2459.714111328125,2459.714111328125,2459.714111328125,2459.714111328125,5551104
2024-11-04 01:43:00+00:00,2459.472900390625,2459.472900390625,2459.472900390625,2459.472900390625,2459.472900390625,1024
2024-11-04 01:44:00+00:00,2460.007568359375,2460.007568359375,2460.007568359375,2460.007568359375,2460.007568359375,0
2024-11-04 01:46:00+00:00,2458.975341796875,2458.975341796875,2458.975341796875,2458.975341796875,2458.975341796875,4151296
2024-11-04 01:48:00+00:00,2462.5537109375,2462.5537109375,2462.5537109375,2462.5537109375,2462.5537109375,26048512
2024-11-04 01:49:00+00:00,2463.910400390625,2463.910400390625,2463.910400390625,2463.910400390625,2463.910400390625,19235840
2024-11-04 01:50:00+00:00,2462.687744140625,2462.687744140625,2462.687744140625,2462.687744140625,2462.687744140625,0
2024-11-04 01:51:00+00:00,2462.318115234375,2462.318115234375,2462.318115234375,2462.318115234375,2462.318115234375,138240
2024-11-04 01:54:00+00:00,2463.85498046875,2463.85498046875,2463.85498046875,2463.85498046875,2463.85498046875,13731840
2024-11-04 01:57:00+00:00,2464.941162109375,2464.941162109375,2464.941162109375,2464.941162109375,2464.941162109375,0
2024-11-04 01:58:00+00:00,2464.807373046875,2464.807373046875,2464.807373046875,2464.807373046875,2464.807373046875,0
2024-11-04 02:00:00+00:00,2464.935791015625,2464.935791015625,2464.935791015625,2464.935791015625,2464.935791015625,0
2024-11-04 02:02:00+00:00,2467.531005859375,2467.531005859375,2467.531005859375,2467.531005859375,2467.531005859375,0
2024-11-04 02:04:00+00:00,2467.51220703125,2467.51220703125,2467.51220703125,2467.51220703125,2467.51220703125,0
2024-11-04 02:05:00+00:00,2467.218017578125,2467.218017578125,2467.218017578125,2467.218017578125,2467.218017578125,0
2024-11-04 02:06:00+00:00,2467.267578125,2467.267578125,2467.267578125,2467.267578125,2467.267578125,233472
2024-11-04 02:07:00+00:00,2466.453125,2466.453125,2466.453125,2466.453125,2466.453125,0
2024-11-04 02:09:00+00:00,2464.297119140625,2464.297119140625,2464.297119140625,2464.297119140625,2464.297119140625,0
2024-11-04 02:10:00+00:00,2465.2666015625,2465.2666015625,2465.2666015625,2465.2666015625,2465.2666015625,0
2024-11-04 02:11:00+00:00,2463.67578125,2463.67578125,2463.67578125,2463.67578125,2463.67578125,0
2024-11-04 02:14:00+00:00,2462.95458984375,2462.95458984375,2462.95458984375,2462.95458984375,2462.95458984375,0
2024-11-04 02:16:00+00:00,2462.3408203125,2462.3408203125,2462.3408203125,2462.3408203125,2462.3408203125,0
2024-11-04 02:17:00+00:00,2463.84716796875,2463.84716796875,2463.84716796875,2463.84716796875,2463.84716796875,0
2024-11-04 02:18:00+00:00,2464.025390625,2464.025390625,2464.025390625,2464.025390625,2464.025390625,0
2024-11-04 02:20:00+00:00,2464.573486328125,2464.573486328125,2464.573486328125,2464.573486328125,2464.573486328125,0
2024-11-04 02:22:00+00:00,2465.534912109375,2465.534912109375,2465.534912109375,2465.534912109375,2465.534912109375,0
2024-11-04 02:24:00+00:00,2466.037353515625,2466.037353515625,2466.037353515625,2466.037353515625,2466.037353515625,0
2024-11-04 02:26:00+00:00,2468.50390625,2468.50390625,2468.50390625,2468.50390625,2468.50390625,0
2024-11-04 02:28:00+00:00,2470.98974609375,2470.98974609375,2470.98974609375,2470.98974609375,2470.98974609375,0
2024-11-04 02:29:00+00:00,2474.21337890625,2474.21337890625,2474.21337890625,2474.21337890625,2474.21337890625,0
2024-11-04 02:30:00+00:00,2477.583984375,2477.583984375,2477.583984375,2477.583984375,2477.583984375,0
2024-11-04 02:32:00+00:00,2478.388916015625,2478.388916015625,2478.388916015625,2478.388916015625,2478.388916015625,0
2024-11-04 02:35:00+00:00,2477.790771484375,2477.790771484375,2477.790771484375,2477.790771484375,2477.790771484375,0
2024-11-04 02:37:00+00:00,2475.47998046875,2475.47998046875,2475.47998046875,2475.47998046875,2475.47998046875,0
2024-11-04 02:38:00+00:00,2477.908447265625,2477.908447265625,2477.908447265625,2477.908447265625,2477.908447265625,0
2024-11-04 02:40:00+00:00,2477.846435546875,2477.846435546875,2477.846435546875,2477.846435546875,2477.846435546875,0
2024-11-04 02:41:00+00:00,2476.244873046875,2476.244873046875,2476.244873046875,2476.244873046875,2476.244873046875,0
2024-11-04 02:42:00+00:00,2476.327392578125,2476.327392578125,2476.327392578125,2476.327392578125,2476.327392578125,0
2024-11-04 02:43:00+00:00,2476.2255859375,2476.2255859375,2476.2255859375,2476.2255859375,2476.2255859375,0
2024-11-04 02:45:00+00:00,2475.815185546875,2475.815185546875,2475.815185546875,2475.815185546875,2475.815185546875,0
2024-11-04 02:46:00+00:00,2476.513671875,2476.513671875,2476.513671875,2476.513671875,2476.513671875,0
2024-11-04 02:48:00+00:00,2475.958251953125,2475.958251953125,2475.958251953125,2475.958251953125,2475.958251953125,0
2024-11-04 02:50:00+00:00,2476.96435546875,2476.96435546875,2476.96435546875,2476.96435546875,2476.96435546875,0
2024-11-04 02:52:00+00:00,2479.887451171875,2479.887451171875,2479.887451171875,2479.887451171875,2479.887451171875,0
2024-11-04 02:53:00+00:00,2481.324951171875,2481.324951171875,2481.324951171875,2481.324951171875,2481.324951171875,0
2024-11-04 02:54:00+00:00,2481.202392578125,2481.202392578125,2481.202392578125,2481.202392578125,2481.202392578125,0
2024-11-04 02:55:00+00:00,2479.966796875,2479.966796875,2479.966796875,2479.966796875,2479.966796875,0
2024-11-04 02:58:00+00:00,2482.327880859375,2482.327880859375,2482.327880859375,2482.327880859375,2482.327880859375,0
2024-11-04 03:00:00+00:00,2482.23291015625,2482.23291015625,2482.23291015625,2482.23291015625,2482.23291015625,0
2024-11-04 03:01:00+00:00,2484.226318359375,2484.226318359375,2484.226318359375,2484.226318359375,2484.226318359375,0
2024-11-04 03:02:00+00:00,2486.831787109375,2486.831787109375,2486.831787109375,2486.831787109375,2486.831787109375,0
2024-11-04 03:05:00+00:00,2485.322509765625,2485.322509765625,2485.322509765625,2485.322509765625,2485.322509765625,0
2024-11-04 03:06:00+00:00,2482.30126953125,2482.30126953125,2482.30126953125,2482.30126953125,2482.30126953125,0
2024-11-04 03:08:00+00:00,2480.157470703125,2480.157470703125,2480.157470703125,2480.157470703125,2480.157470703125,0
2024-11-04 03:10:00+00:00,2479.482177734375,2479.482177734375,2479.482177734375,2479.482177734375,2479.482177734375,0
2024-11-04 03:13:00+00:00,2478.018310546875,2478.018310546875,2478.018310546875,2478.018310546875,2478.018310546875,0
2024-11-04 03:14:00+00:00,2478.245361328125,2478.245361328125,2478.245361328125,2478.245361328125,2478.245361328125,0
2024-11-04 03:16:00+00:00,2476.8994140625,2476.8994140625,2476.8994140625,2476.8994140625,2476.8994140625,0
2024-11-04 03:17:00+00:00,2477.37841796875,2477.37841796875,2477.37841796875,2477.37841796875,2477.37841796875,0
2024-11-04 03:18:00+00:00,2476.593017578125,2476.593017578125,2476.593017578125,2476.593017578125,2476.593017578125,0
2024-11-04 03:20:00+00:00,2475.944580078125,2475.944580078125,2475.944580078125,2475.944580078125,2475.944580078125,0
2024-11-04 03:23:00+00:00,2475.22900390625,2475.22900390625,2475.22900390625,2475.22900390625,2475.22900390625,0
2024-11-04 03:25:00+00:00,2475.88818359375,2475.88818359375,2475.88818359375,2475.88818359375,2475.88818359375,0
2024-11-04 03:26:00+00:00,2476.37109375,2476.37109375,2476.37109375,2476.37109375,2476.37109375,0
2024-11-04 03:28:00+00:00,2475.38623046875,2475.38623046875,2475.38623046875,2475.38623046875,2475.38623046875,0
2024-11-04 03:29:00+00:00,2475.578857421875,2475.578857421875,2475.578857421875,2475.578857421875,2475.578857421875,0
2024-11-04 03:30:00+00:00,2474.95654296875,2474.95654296875,2474.95654296875,2474.95654296875,2474.95654296875,0
2024-11-04 03:31:00+00:00,2475.134765625,2475.134765625,2475.134765625,2475.134765625,2475.134765625,1423360
2024-11-04 03:32:00+00:00,2474.66845703125,2474.66845703125,2474.66845703125,2474.66845703125,2474.66845703125,0
2024-11-04 03:34:00+00:00,2474.370849609375,2474.370849609375,2474.370849609375,2474.370849609375,2474.370849609375,2829312
2024-11-04 03:36:00+00:00,2476.04150390625,2476.04150390625,2476.04150390625,2476.04150390625,2476.04150390625,0
2024-11-04 03:37:00+00:00,2475.788330078125,2475.788330078125,2475.788330078125,2475.788330078125,2475.788330078125,0
2024-11-04 03:38:00+00:00,2475.947509765625,2475.947509765625,2475.947509765625,2475.947509765625,2475.947509765625,0
2024-11-04 03:40:00+00:00,2478.497802734375,2478.497802734375,2478.497802734375,2478.497802734375,2478.497802734375,0
2024-11-04 03:41:00+00:00,2477.500732421875,2477.500732421875,2477.500732421875,2477.500732421875,2477.500732421875,572416
2024-11-04 03:42:00+00:00,2476.7900390625,2476.7900390625,2476.7900390625,2476.7900390625,2476.7900390625,4051968
2024-11-04 03:44:00+00:00,2475.591796875,2475.591796875,2475.591796875,2475.591796875,2475.591796875,0
2024-11-04 03:46:00+00:00,2476.05517578125,2476.05517578125,2476.05517578125,2476.05517578125,2476.05517578125,0
2024-11-04 03:47:00+00:00,2475.138427734375,2475.138427734375,2475.138427734375,2475.138427734375,2475.138427734375,0
2024-11-04 03:48:00+00:00,2474.36669921875,2474.36669921875,2474.36669921875,2474.36669921875,2474.36669921875,0
2024-11-04 03:49:00+00:00,2474.304443359375,2474.304443359375,2474.304443359375,2474.304443359375,2474.304443359375,0
2024-11-04 03:50:00+00:00,2475.47509765625,2475.47509765625,2475.47509765625,2475.47509765625,2475.47509765625,0
2024-11-04 03:53:00+00:00,2475.230712890625,2475.230712890625,2475.230712890625,2475.230712890625,2475.230712890625,1325056
2024-11-04 03:54:00+00:00,2475.756103515625,2475.756103515625,2475.756103515625,2475.756103515625,2475.756103515625,0
2024-11-04 03:55:00+00:00,2475.860595703125,2475.860595703125,2475.860595703125,2475.860595703125,2475.860595703125,0
2024-11-04 03:56:00+00:00,2475.713623046875,2475.713623046875,2475.713623046875,2475.713623046875,2475.713623046875,0
2024-11-04 03:58:00+00:00,2474.014404296875,2474.014404296875,2474.014404296875,2474.014404296875,2474.014404296875,0
2024-11-04 04:01:00+00:00,2471.8837890625,2471.8837890625,2471.8837890625,2471.8837890625,2471.8837890625,0
2024-11-04 04:02:00+00:00,2471.858154296875,2471.858154296875,2471.858154296875,2471.858154296875,2471.858154296875,0
2024-11-04 04:04:00+00:00,2471.7275390625,2471.7275390625,2471.7275390625,2471.7275390625,2471.7275390625,0
2024-11-04 04:05:00+00:00,2471.821533203125,2471.821533203125,2471.821533203125,2471.821533203125,2471.821533203125,0
2024-11-04 04:06:00+00:00,2471.76171875,2471.76171875,2471.76171875,2471.76171875,2471.76171875,0
2024-11-04 04:07:00+00:00,2471.875,2471.875,2471.875,2471.875,2471.875,0
2024-11-04 04:08:00+00:00,2472.517578125,2472.517578125,2472.517578125,2472.517578125,2472.517578125,2997248
2024-11-04 04:10:00+00:00,2473.21875,2473.21875,2473.21875,2473.21875,2473.21875,0
2024-11-04 04:12:00+00:00,2474.092529296875,2474.092529296875,2474.092529296875,2474.092529296875,2474.092529296875,0
2024-11-04 04:14:00+00:00,2473.7177734375,2473.7177734375,2473.7177734375,2473.7177734375,2473.7177734375,0
2024-11-04 04:16:00+00:00,2474.4404296875,2474.4404296875,2474.4404296875,2474.4404296875,2474.4404296875,0
2024-11-04 04:17:00+00:00,2473.322265625,2473.322265625,2473.322265625,2473.322265625,2473.322265625,0
2024-11-04 04:18:00+00:00,2473.135986328125,2473.135986328125,2473.135986328125,2473.135986328125,2473.135986328125,0
2024-11-04 04:20:00+00:00,2472.646240234375,2472.646240234375,2472.646240234375,2472.646240234375,2472.646240234375,0
2024-11-04 04:22:00+00:00,2473.22509765625,2473.22509765625,2473.22509765625,2473.22509765625,2473.22509765625,0
2024-11-04 04:24:00+00:00,2472.432861328125,2472.432861328125,2472.432861328125,2472.432861328125,2472.432861328125,0
2024-11-04 04:26:00+00:00,2472.415283203125,2472.415283203125,2472.415283203125,2472.415283203125,2472.415283203125,0
2024-11-04 04:28:00+00:00,2475.396484375,2475.396484375,2475.396484375,2475.396484375,2475.396484375,0
2024-11-04 04:29:00+00:00,2477.03662109375,2477.03662109375,2477.03662109375,2477.03662109375,2477.03662109375,8414208
2024-11-04 04:30:00+00:00,2478.586669921875,2478.586669921875,2478.586669921875,2478.586669921875,2478.586669921875,0
2024-11-04 04:31:00+00:00,2479.0556640625,2479.0556640625,2479.0556640625,2479.0556640625,2479.0556640625,689152
2024-11-04 04:32:00+00:00,2478.72998046875,2478.72998046875,2478.72998046875,2478.72998046875,2478.72998046875,14167040
2024-11-04 04:35:00+00:00,2474.592041015625,2474.592041015625,2474.592041015625,2474.592041015625,2474.592041015625,0
2024-11-04 04:36:00+00:00,2474.04345703125,2474.04345703125,2474.04345703125,2474.04345703125,2474.04345703125,0
2024-11-04 04:37:00+00:00,2474.036376953125,2474.036376953125,2474.036376953125,2474.036376953125,2474.036376953125,0
2024-11-04 04:38:00+00:00,2474.3857421875,2474.3857421875,2474.3857421875,2474.3857421875,2474.3857421875,0
2024-11-04 04:40:00+00:00,2474.37255859375,2474.37255859375,2474.37255859375,2474.37255859375,2474.37255859375,0
2024-11-04 04:41:00+00:00,2473.997802734375,2473.997802734375,2473.997802734375,2473.997802734375,2473.997802734375,0
2024-11-04 04:42:00+00:00,2473.689453125,2473.689453125,2473.689453125,2473.689453125,2473.689453125,0
2024-11-04 04:44:00+00:00,2472.770751953125,2472.770751953125,2472.770751953125,2472.770751953125,2472.770751953125,0
2024-11-04 04:46:00+00:00,2473.3271484375,2473.3271484375,2473.3271484375,2473.3271484375,2473.3271484375,0
2024-11-04 04:47:00+00:00,2472.432861328125,2472.432861328125,2472.432861328125,2472.432861328125,2472.432861328125,7961600
2024-11-04 04:48:00+00:00,2474.769287109375,2474.769287109375,2474.769287109375,2474.769287109375,2474.769287109375,0
2024-11-04 04:50:00+00:00,2472.676025390625,2472.676025390625,2472.676025390625,2472.676025390625,2472.676025390625,4683776
2024-11-04 04:53:00+00:00,2471.382568359375,2471.382568359375,2471.382568359375,2471.382568359375,2471.382568359375,0
2024-11-04 04:54:00+00:00,2470.784423828125,2470.784423828125,2470.784423828125,2470.784423828125,2470.784423828125,873472
2024-11-04 04:55:00+00:00,2470.800537109375,2470.800537109375,2470.800537109375,2470.800537109375,2470.800537109375,923648
2024-11-04 04:58:00+00:00,2471.203125,2471.203125,2471.203125,2471.203125,2471.203125,0
2024-11-04 05:00:00+00:00,2471.1591796875,2471.1591796875,2471.1591796875,2471.1591796875,2471.1591796875,0
2024-11-04 05:01:00+00:00,2471.421630859375,2471.421630859375,2471.421630859375,2471.421630859375,2471.421630859375,0
2024-11-04 05:02:00+00:00,2470.928466796875,2470.928466796875,2470.928466796875,2470.928466796875,2470.928466796875,0
2024-11-04 05:05:00+00:00,2468.62060546875,2468.62060546875,2468.62060546875,2468.62060546875,2468.62060546875,0
2024-11-04 05:07:00+00:00,2468.292724609375,2468.292724609375,2468.292724609375,2468.292724609375,2468.292724609375,0
2024-11-04 05:08:00+00:00,2468.631103515625,2468.631103515625,2468.631103515625,2468.631103515625,2468.631103515625,0
2024-11-04 05:11:00+00:00,2469.439697265625,2469.439697265625,2469.439697265625,2469.439697265625,2469.439697265625,0
2024-11-04 05:12:00+00:00,2469.377197265625,2469.377197265625,2469.377197265625,2469.377197265625,2469.377197265625,2022400
2024-11-04 05:14:00+00:00,2468.546630859375,2468.546630859375,2468.546630859375,2468.546630859375,2468.546630859375,0
2024-11-04 05:16:00+00:00,2469.391357421875,2469.391357421875,2469.391357421875,2469.391357421875,2469.391357421875,2101248
2024-11-04 05:17:00+00:00,2468.478271484375,2468.478271484375,2468.478271484375,2468.478271484375,2468.478271484375,9843712
2024-11-04 05:18:00+00:00,2466.42919921875,2466.42919921875,2466.42919921875,2466.42919921875,2466.42919921875,974848
2024-11-04 05:19:00+00:00,2466.458251953125,2466.458251953125,2466.458251953125,2466.458251953125,2466.458251953125,726016
2024-11-04 05:20:00+00:00,2467.201904296875,2467.201904296875,2467.201904296875,2467.201904296875,2467.201904296875,0
2024-11-04 05:22:00+00:00,2467.025146484375,2467.025146484375,2467.025146484375,2467.025146484375,2467.025146484375,0
2024-11-04 05:23:00+00:00,2466.25341796875,2466.25341796875,2466.25341796875,2466.25341796875,2466.25341796875,3908608
2024-11-04 05:24:00+00:00,2466.36474609375,2466.36474609375,2466.36474609375,2466.36474609375,2466.36474609375,1164288
2024-11-04 05:26:00+00:00,2465.469482421875,2465.469482421875,2465.469482421875,2465.469482421875,2465.469482421875,6448128
2024-11-04 05:29:00+00:00,2464.664306640625,2464.664306640625,2464.664306640625,2464.664306640625,2464.664306640625,0
2024-11-04 05:30:00+00:00,2464.68212890625,2464.68212890625,2464.68212890625,2464.68212890625,2464.68212890625,0
2024-11-04 05:31:00+00:00,2465.533447265625,2465.533447265625,2465.533447265625,2465.533447265625,2465.533447265625,3072
2024-11-04 05:32:00+00:00,2464.80712890625,2464.80712890625,2464.80712890625,2464.80712890625,2464.80712890625,86016
2024-11-04 05:34:00+00:00,2464.77783203125,2464.77783203125,2464.77783203125,2464.77783203125,2464.77783203125,0
2024-11-04 05:36:00+00:00,2465.0224609375,2465.0224609375,2465.0224609375,2465.0224609375,2465.0224609375,0
2024-11-04 05:38:00+00:00,2464.446533203125,2464.446533203125,2464.446533203125,2464.446533203125,2464.446533203125,0
2024-11-04 05:40:00+00:00,2464.312255859375,2464.312255859375,2464.312255859375,2464.312255859375,2464.312255859375,0
2024-11-04 05:41:00+00:00,2463.703857421875,2463.703857421875,2463.703857421875,2463.703857421875,2463.703857421875,1789952
2024-11-04 05:42:00+00:00,2463.26513671875,2463.26513671875,2463.26513671875,2463.26513671875,2463.26513671875,0
2024-11-04 05:44:00+00:00,2462.3642578125,2462.3642578125,2462.3642578125,2462.3642578125,2462.3642578125,0
2024-11-04 05:47:00+00:00,2459.480224609375,2459.480224609375,2459.480224609375,2459.480224609375,2459.480224609375,0
2024-11-04 05:48:00+00:00,2459.48193359375,2459.48193359375,2459.48193359375,2459.48193359375,2459.48193359375,181248
2024-11-04 05:50:00+00:00,2461.22900390625,2461.22900390625,2461.22900390625,2461.22900390625,2461.22900390625,9489408
2024-11-04 05:52:00+00:00,2462.258544921875,2462.258544921875,2462.258544921875,2462.258544921875,2462.258544921875,2749440
2024-11-04 05:53:00+00:00,2461.17626953125,2461.17626953125,2461.17626953125,2461.17626953125,2461.17626953125,1575936
2024-11-04 05:55:00+00:00,2460.53857421875,2460.53857421875,2460.53857421875,2460.53857421875,2460.53857421875,0
2024-11-04 05:56:00+00:00,2460.549072265625,2460.549072265625,2460.549072265625,2460.549072265625,2460.549072265625,8776704
